image_name,Class,glaucoma,normal
r3_S-13-R_left_half.png,glaucoma,0.00101,0.99899
r3_S-14-R_left_half.png,glaucoma,0.00048,0.99952
r3_S-18-L_left_half.png,glaucoma,0.00277,0.99723
r3_S-19-R_left_half.png,glaucoma,0.00040,0.99960
r3_S-2-L_left_half.png,glaucoma,0.00031,0.99969
r3_S-20-L_left_half.png,glaucoma,0.00483,0.99517
r3_S-21-R_left_half.png,glaucoma,0.00401,0.99599
r3_S-25-L_left_half.png,glaucoma,0.00036,0.99964
r3_S-26-R_left_half.png,glaucoma,0.70456,0.29544
r3_S-28-R_left_half.png,glaucoma,0.00685,0.99315
r3_S-29-R_left_half.png,glaucoma,0.00092,0.99908
r3_S-30-L_left_half.png,glaucoma,0.00068,0.99932
r3_S-31-L_left_half.png,glaucoma,0.00062,0.99938
r3_S-32-L_left_half.png,glaucoma,0.00439,0.99561
r3_S-33-R_left_half.png,glaucoma,0.04163,0.95837
r3_S-35-R_left_half.png,glaucoma,0.00311,0.99689
r3_S-4-L_left_half.png,glaucoma,0.00067,0.99933
r3_S-6-R_left_half.png,glaucoma,0.00553,0.99447
r3_S-9-L_left_half.png,glaucoma,0.94143,0.05857
r1_Im001.png,normal,1.00000,0.00000
r1_Im003.png,normal,1.00000,0.00000
r1_Im004.png,normal,1.00000,0.00000
r1_Im006.png,normal,1.00000,0.00000
r1_Im008.png,normal,1.00000,0.00000
r1_Im011.png,normal,1.00000,0.00000
r1_Im012.png,normal,0.99995,0.00005
r1_Im014.png,normal,0.99999,0.00001
r1_Im015.png,normal,0.99999,0.00001
r1_Im019.png,normal,1.00000,0.00000
r1_Im020.png,normal,1.00000,0.00000
r1_Im022.png,normal,1.00000,0.00000
r1_Im023.png,normal,1.00000,0.00000
r1_Im024.png,normal,1.00000,0.00000
r1_Im025.png,normal,0.99996,0.00004
r1_Im026.png,normal,1.00000,0.00000
r1_Im027.png,normal,1.00000,0.00000
r1_Im028.png,normal,1.00000,0.00000
r1_Im029.png,normal,1.00000,0.00000
r1_Im031.png,normal,1.00000,0.00000
r1_Im032.png,normal,0.99992,0.00008
r1_Im033.png,normal,0.99989,0.00011
r1_Im036.png,normal,1.00000,0.00000
r1_Im037.png,normal,1.00000,0.00000
r1_Im040.png,normal,1.00000,0.00000
r1_Im041.png,normal,1.00000,0.00000
r1_Im042.png,normal,1.00000,0.00000
r1_Im046.png,normal,0.99992,0.00008
r1_Im047.png,normal,1.00000,0.00000
r1_Im050.png,normal,0.95868,0.04132
r1_Im052.png,normal,0.99998,0.00002
r1_Im054.png,normal,1.00000,0.00000
r1_Im055.png,normal,0.99999,0.00001
r1_Im056.png,normal,1.00000,0.00000
r1_Im057.png,normal,1.00000,0.00000
r1_Im058.png,normal,1.00000,0.00000
r1_Im059.png,normal,0.99999,0.00001
r1_Im060.png,normal,1.00000,0.00000
r1_Im061.png,normal,0.99261,0.00739
r1_Im062.png,normal,1.00000,0.00000
r1_Im063.png,normal,1.00000,0.00000
r1_Im071.png,normal,1.00000,0.00000
r1_Im072.png,normal,1.00000,0.00000
r1_Im073.png,normal,0.99985,0.00015
r1_Im080.png,normal,1.00000,0.00000
r1_Im082.png,normal,1.00000,0.00000
r1_Im086.png,normal,1.00000,0.00000
r1_Im087.png,normal,1.00000,0.00000
r1_Im095.png,normal,1.00000,0.00000
r1_Im107.png,normal,0.99997,0.00003
r1_Im108.png,normal,1.00000,0.00000
r1_Im115.png,normal,0.79404,0.20596
r1_Im116.png,normal,1.00000,0.00000
r1_Im119.png,normal,1.00000,0.00000
r1_Im125.png,normal,0.99978,0.00022
r1_Im127.png,normal,1.00000,0.00000
r1_Im128.png,normal,1.00000,0.00000
r1_Im129.png,normal,1.00000,0.00000
r1_Im130.png,normal,1.00000,0.00000
r1_Im131.png,normal,0.99992,0.00008
r1_Im132.png,normal,1.00000,0.00000
r1_Im133.png,normal,0.99999,0.00001
r1_Im136.png,normal,1.00000,0.00000
r1_Im137.png,normal,1.00000,0.00000
r1_Im138.png,normal,1.00000,0.00000
r1_Im142.png,normal,1.00000,0.00000
r1_Im143.png,normal,1.00000,0.00000
r1_Im145.png,normal,0.99989,0.00011
r1_Im146.png,normal,0.99965,0.00035
r1_Im149.png,normal,1.00000,0.00000
r1_Im150.png,normal,0.99925,0.00075
r1_Im151.png,normal,1.00000,0.00000
r1_Im152.png,normal,0.99999,0.00001
r1_Im153.png,normal,1.00000,0.00000
r1_Im154.png,normal,1.00000,0.00000
r1_Im155.png,normal,1.00000,0.00000
r1_Im156.png,normal,1.00000,0.00000
r1_Im159.png,normal,0.99999,0.00001
r1_Im161.png,normal,1.00000,0.00000
r1_Im162.png,normal,1.00000,0.00000
r1_Im163.png,normal,1.00000,0.00000
r1_Im164.png,normal,1.00000,0.00000
r1_Im165.png,normal,1.00000,0.00000
r1_Im166.png,normal,1.00000,0.00000
r1_Im168.png,normal,1.00000,0.00000
r1_Im169.png,normal,1.00000,0.00000
r2_Im001.png,normal,0.99998,0.00002
r2_Im002.png,normal,1.00000,0.00000
r2_Im003.png,normal,1.00000,0.00000
r2_Im004.png,normal,1.00000,0.00000
r2_Im005.png,normal,1.00000,0.00000
r2_Im006.png,normal,1.00000,0.00000
r2_Im007.png,normal,1.00000,0.00000
r2_Im009.png,normal,1.00000,0.00000
r2_Im010.png,normal,0.99181,0.00819
r2_Im011.png,normal,1.00000,0.00000
r2_Im012.png,normal,1.00000,0.00000
r2_Im013.png,normal,1.00000,0.00000
r2_Im014.png,normal,1.00000,0.00000
r2_Im015.png,normal,1.00000,0.00000
r2_Im016.png,normal,1.00000,0.00000
r2_Im017.png,normal,1.00000,0.00000
r2_Im018.png,normal,1.00000,0.00000
r2_Im019.png,normal,1.00000,0.00000
r2_Im020.png,normal,1.00000,0.00000
r2_Im021.png,normal,0.99998,0.00002
r2_Im022.png,normal,0.99893,0.00107
r2_Im023.png,normal,1.00000,0.00000
r2_Im024.png,normal,0.99983,0.00017
r2_Im025.png,normal,1.00000,0.00000
r2_Im026.png,normal,1.00000,0.00000
r2_Im027.png,normal,0.99989,0.00011
r2_Im028.png,normal,0.99999,0.00001
r2_Im029.png,normal,1.00000,0.00000
r2_Im030.png,normal,1.00000,0.00000
r2_Im031.png,normal,1.00000,0.00000
r2_Im032.png,normal,1.00000,0.00000
r2_Im033.png,normal,1.00000,0.00000
r2_Im034.png,normal,1.00000,0.00000
r2_Im036.png,normal,1.00000,0.00000
r2_Im038.png,normal,1.00000,0.00000
r2_Im040.png,normal,1.00000,0.00000
r2_Im042.png,normal,0.70139,0.29861
r2_Im044.png,normal,1.00000,0.00000
r2_Im046.png,normal,1.00000,0.00000
r2_Im048.png,normal,1.00000,0.00000
r2_Im050.png,normal,1.00000,0.00000
r2_Im052.png,normal,1.00000,0.00000
r2_Im054.png,normal,1.00000,0.00000
r2_Im056.png,normal,1.00000,0.00000
r2_Im058.png,normal,1.00000,0.00000
r2_Im060.png,normal,1.00000,0.00000
r2_Im062.png,normal,1.00000,0.00000
r2_Im064.png,normal,1.00000,0.00000
r2_Im066.png,normal,1.00000,0.00000
r2_Im068.png,normal,1.00000,0.00000
r2_Im070.png,normal,1.00000,0.00000
r2_Im072.png,normal,1.00000,0.00000
r2_Im074.png,normal,1.00000,0.00000
r2_Im076.png,normal,1.00000,0.00000
r2_Im078.png,normal,1.00000,0.00000
r2_Im080.png,normal,1.00000,0.00000
r2_Im082.png,normal,1.00000,0.00000
r2_Im084.png,normal,1.00000,0.00000
r2_Im086.png,normal,1.00000,0.00000
r2_Im088.png,normal,1.00000,0.00000
r2_Im090.png,normal,1.00000,0.00000
r2_Im092.png,normal,1.00000,0.00000
r2_Im094.png,normal,1.00000,0.00000
r2_Im096.png,normal,1.00000,0.00000
r2_Im098.png,normal,1.00000,0.00000
r2_Im100.png,normal,0.99988,0.00012
r2_Im102.png,normal,1.00000,0.00000
r2_Im104.png,normal,1.00000,0.00000
r2_Im106.png,normal,1.00000,0.00000
r2_Im108.png,normal,1.00000,0.00000
r2_Im110.png,normal,1.00000,0.00000
r2_Im112.png,normal,1.00000,0.00000
r2_Im114.png,normal,0.99958,0.00042
r2_Im116.png,normal,1.00000,0.00000
r2_Im118.png,normal,1.00000,0.00000
r2_Im120.png,normal,1.00000,0.00000
r2_Im122.png,normal,1.00000,0.00000
r2_Im124.png,normal,1.00000,0.00000
r2_Im126.png,normal,1.00000,0.00000
r2_Im128.png,normal,1.00000,0.00000
r2_Im130.png,normal,1.00000,0.00000
r2_Im132.png,normal,1.00000,0.00000
r2_Im134.png,normal,1.00000,0.00000
r2_Im136.png,normal,1.00000,0.00000
r2_Im138.png,normal,1.00000,0.00000
r2_Im140.png,normal,1.00000,0.00000
r2_Im142.png,normal,1.00000,0.00000
r2_Im144.png,normal,1.00000,0.00000
r2_Im146.png,normal,1.00000,0.00000
r2_Im148.png,normal,1.00000,0.00000
r2_Im150.png,normal,1.00000,0.00000
r2_Im152.png,normal,1.00000,0.00000
r2_Im154.png,normal,1.00000,0.00000
r2_Im156.png,normal,1.00000,0.00000
r2_Im158.png,normal,1.00000,0.00000
r2_Im160.png,normal,1.00000,0.00000
r2_Im162.png,normal,1.00000,0.00000
r2_Im164.png,normal,1.00000,0.00000
r2_Im166.png,normal,1.00000,0.00000
r2_Im168.png,normal,1.00000,0.00000
r2_Im170.png,normal,1.00000,0.00000
r2_Im172.png,normal,1.00000,0.00000
r2_Im174.png,normal,1.00000,0.00000
r2_Im176.png,normal,1.00000,0.00000
r2_Im178.png,normal,1.00000,0.00000
r2_Im180.png,normal,1.00000,0.00000
r2_Im182.png,normal,1.00000,0.00000
r2_Im184.png,normal,0.99999,0.00001
r2_Im186.png,normal,1.00000,0.00000
r2_Im188.png,normal,1.00000,0.00000
r2_Im190.png,normal,1.00000,0.00000
r2_Im192.png,normal,1.00000,0.00000
r2_Im194.png,normal,1.00000,0.00000
r2_Im196.png,normal,1.00000,0.00000
r2_Im198.png,normal,1.00000,0.00000
r2_Im200.png,normal,1.00000,0.00000
r2_Im202.png,normal,1.00000,0.00000
r2_Im206.png,normal,1.00000,0.00000
r2_Im208.png,normal,1.00000,0.00000
r2_Im210.png,normal,1.00000,0.00000
r2_Im212.png,normal,1.00000,0.00000
r2_Im214.png,normal,0.64816,0.35184
r2_Im216.png,normal,1.00000,0.00000
r2_Im218.png,normal,0.99999,0.00001
r2_Im220.png,normal,0.99998,0.00002
r2_Im222.png,normal,1.00000,0.00000
r2_Im224.png,normal,1.00000,0.00000
r2_Im226.png,normal,1.00000,0.00000
r2_Im228.png,normal,1.00000,0.00000
r2_Im230.png,normal,0.99653,0.00347
r2_Im232.png,normal,1.00000,0.00000
r2_Im234.png,normal,1.00000,0.00000
r2_Im236.png,normal,1.00000,0.00000
r2_Im238.png,normal,1.00000,0.00000
r2_Im240.png,normal,0.91751,0.08249
r2_Im242.png,normal,1.00000,0.00000
r2_Im244.png,normal,1.00000,0.00000
r2_Im246.png,normal,1.00000,0.00000
r2_Im248.png,normal,1.00000,0.00000
r2_Im250.png,normal,1.00000,0.00000
r2_Im252.png,normal,1.00000,0.00000
r2_Im254.png,normal,1.00000,0.00000
r3_N-1-L_left_half.png,normal,0.99999,0.00001
r3_N-10-R_left_half.png,normal,1.00000,0.00000
r3_N-11-L_left_half.png,normal,1.00000,0.00000
r3_N-12-R_left_half.png,normal,1.00000,0.00000
r3_N-13-L_left_half.png,normal,0.99999,0.00001
r3_N-14-R_left_half.png,normal,1.00000,0.00000
r3_N-16-R_left_half.png,normal,1.00000,0.00000
r3_N-17-L_left_half.png,normal,1.00000,0.00000
r3_N-18-R_left_half.png,normal,1.00000,0.00000
r3_N-2-R_left_half.png,normal,0.99995,0.00005
r3_N-20-R_left_half.png,normal,1.00000,0.00000
r3_N-21-L_left_half.png,normal,1.00000,0.00000
r3_N-22-R_left_half.png,normal,0.99706,0.00294
r3_N-23-L_left_half.png,normal,1.00000,0.00000
r3_N-24-R_left_half.png,normal,1.00000,0.00000
r3_N-25-L_left_half.png,normal,1.00000,0.00000
r3_N-26-R_left_half.png,normal,1.00000,0.00000
r3_N-27-L_left_half.png,normal,0.99999,0.00001
r3_N-28-R_left_half.png,normal,1.00000,0.00000
r3_N-29-L_left_half.png,normal,0.99989,0.00011
r3_N-3-L_left_half.png,normal,1.00000,0.00000
r3_N-30-R_left_half.png,normal,0.99986,0.00014
r3_N-31-L_left_half.png,normal,1.00000,0.00000
r3_N-32-R_left_half.png,normal,1.00000,0.00000
r3_N-33-L_left_half.png,normal,1.00000,0.00000
r3_N-34-R_left_half.png,normal,1.00000,0.00000
r3_N-35-L_left_half.png,normal,0.99999,0.00001
r3_N-36-R_left_half.png,normal,1.00000,0.00000
r3_N-37-L_left_half.png,normal,1.00000,0.00000
r3_N-38-R_left_half.png,normal,1.00000,0.00000
r3_N-39-L_left_half.png,normal,1.00000,0.00000
r3_N-4-R_left_half.png,normal,1.00000,0.00000
r3_N-40-R_left_half.png,normal,1.00000,0.00000
r3_N-41-L_left_half.png,normal,1.00000,0.00000
r3_N-42-R_left_half.png,normal,1.00000,0.00000
r3_N-43-L_left_half.png,normal,1.00000,0.00000
r3_N-44-R_left_half.png,normal,1.00000,0.00000
r3_N-46-R_left_half.png,normal,1.00000,0.00000
r3_N-47-L_left_half.png,normal,1.00000,0.00000
r3_N-48-R_left_half.png,normal,0.99985,0.00015
r3_N-49-L_left_half.png,normal,1.00000,0.00000
r3_N-5-L_left_half.png,normal,1.00000,0.00000
r3_N-50-R_left_half.png,normal,1.00000,0.00000
r3_N-51-L_left_half.png,normal,0.01226,0.98774
r3_N-52-R_left_half.png,normal,0.99986,0.00014
r3_N-53-L_left_half.png,normal,1.00000,0.00000
r3_N-54-R_left_half.png,normal,1.00000,0.00000
r3_N-55-L_left_half.png,normal,1.00000,0.00000
r3_N-56-R_left_half.png,normal,1.00000,0.00000
r3_N-58-R_left_half.png,normal,1.00000,0.00000
r3_N-59-L_left_half.png,normal,1.00000,0.00000
r3_N-6-R_left_half.png,normal,1.00000,0.00000
r3_N-61-L_left_half.png,normal,1.00000,0.00000
r3_N-62-R_left_half.png,normal,0.99995,0.00005
r3_N-63-L_left_half.png,normal,1.00000,0.00000
r3_N-64-R_left_half.png,normal,1.00000,0.00000
r3_N-65-L_left_half.png,normal,1.00000,0.00000
r3_N-66-R_left_half.png,normal,0.99898,0.00102
r3_N-67-L_left_half.png,normal,1.00000,0.00000
r3_N-68-R_left_half.png,normal,1.00000,0.00000
r3_N-69-L_left_half.png,normal,1.00000,0.00000
r3_N-7-L_left_half.png,normal,1.00000,0.00000
r3_N-70-R_left_half.png,normal,1.00000,0.00000
r3_N-71-L_left_half.png,normal,0.99892,0.00108
r3_N-72-R_left_half.png,normal,1.00000,0.00000
r3_N-73-R_left_half.png,normal,1.00000,0.00000
r3_N-74-L_left_half.png,normal,1.00000,0.00000
r3_N-75-R_left_half.png,normal,1.00000,0.00000
r3_N-76-R_left_half.png,normal,1.00000,0.00000
r3_N-78-R_left_half.png,normal,0.99918,0.00082
r3_N-79-L_left_half.png,normal,0.97520,0.02480
r3_N-8-L_left_half.png,normal,1.00000,0.00000
r3_N-80-R_left_half.png,normal,0.99706,0.00294
r3_N-81-L_left_half.png,normal,1.00000,0.00000
r3_N-82-R_left_half.png,normal,1.00000,0.00000
r3_N-83-L_left_half.png,normal,0.97576,0.02424
r3_N-84-R_left_half.png,normal,0.99960,0.00040
r3_N-85-L_left_half.png,normal,0.99999,0.00001
r3_N-86-R_left_half.png,normal,0.99997,0.00003
r3_N-87-L_left_half.png,normal,1.00000,0.00000
r3_N-88-R_left_half.png,normal,1.00000,0.00000
r3_N-9-L_left_half.png,normal,1.00000,0.00000
r3_N-90-R_left_half.png,normal,0.99990,0.00010
r3_N-91-L_left_half.png,normal,1.00000,0.00000
r3_N-92-R_left_half.png,normal,1.00000,0.00000
