image_name,Class,glaucoma,normal
r3_N-33-L_left_half.png,normal,0.88727,0.11273
r3_N-34-R_left_half.png,normal,0.62829,0.37171
r3_N-35-L_left_half.png,normal,0.94015,0.05984
r3_N-36-R_left_half.png,normal,0.83409,0.16591
r3_N-37-L_left_half.png,normal,0.87700,0.12300
r3_N-38-R_left_half.png,normal,0.97179,0.02821
r3_N-39-L_left_half.png,normal,0.86852,0.13148
r3_N-4-R_left_half.png,normal,0.96481,0.03519
r3_N-40-R_left_half.png,normal,0.64455,0.35545
r3_N-41-L_left_half.png,normal,0.95954,0.04046
r3_N-42-R_left_half.png,normal,0.92674,0.07326
r3_N-43-L_left_half.png,normal,0.61821,0.38179
r3_N-44-R_left_half.png,normal,0.72537,0.27463
r3_N-46-R_left_half.png,normal,0.94342,0.05658
r3_N-47-L_left_half.png,normal,0.96040,0.03960
r3_N-48-R_left_half.png,normal,0.90328,0.09671
r3_N-49-L_left_half.png,normal,0.79124,0.20876
r3_N-5-L_left_half.png,normal,0.83133,0.16867
r3_N-50-R_left_half.png,normal,0.94806,0.05194
r3_N-51-L_left_half.png,normal,0.59995,0.40005
r3_N-52-R_left_half.png,normal,0.81989,0.18011
r3_N-53-L_left_half.png,normal,0.68394,0.31606
r3_N-54-R_left_half.png,normal,0.79366,0.20634
r3_N-55-L_left_half.png,normal,0.96070,0.03930
r3_N-56-R_left_half.png,normal,0.90820,0.09180
r3_N-58-R_left_half.png,normal,0.86892,0.13108
r3_N-59-L_left_half.png,normal,0.83440,0.16560
r3_N-6-R_left_half.png,normal,0.94137,0.05863
r3_N-61-L_left_half.png,normal,0.94939,0.05061
r3_N-62-R_left_half.png,normal,0.98948,0.01052
r3_N-63-L_left_half.png,normal,0.82331,0.17669
r3_N-64-R_left_half.png,normal,0.80885,0.19115
r3_N-65-L_left_half.png,normal,0.85347,0.14653
r3_N-66-R_left_half.png,normal,0.91808,0.08192
r3_N-67-L_left_half.png,normal,0.99585,0.00415
r3_N-68-R_left_half.png,normal,0.95431,0.04569
r3_N-69-L_left_half.png,normal,0.80163,0.19838
r3_N-7-L_left_half.png,normal,0.87490,0.12510
r3_N-70-R_left_half.png,normal,0.90959,0.09041
r3_N-71-L_left_half.png,normal,0.97346,0.02654
r3_N-72-R_left_half.png,normal,0.44522,0.55478
r3_N-73-R_left_half.png,normal,0.64242,0.35758
r3_N-74-L_left_half.png,normal,0.97101,0.02899
r3_N-75-R_left_half.png,normal,0.92280,0.07720
r3_N-76-R_left_half.png,normal,0.62297,0.37703
r3_N-78-R_left_half.png,normal,0.89629,0.10371
r3_N-79-L_left_half.png,normal,0.81992,0.18008
r3_N-8-L_left_half.png,normal,0.77072,0.22928
r3_N-80-R_left_half.png,normal,0.60944,0.39056
r3_N-81-L_left_half.png,normal,0.86333,0.13667
r3_N-82-R_left_half.png,normal,0.72595,0.27405
r3_N-83-L_left_half.png,normal,0.57291,0.42709
r3_N-84-R_left_half.png,normal,0.38958,0.61042
r3_N-85-L_left_half.png,normal,0.53847,0.46153
r3_N-86-R_left_half.png,normal,0.74572,0.25428
r3_N-87-L_left_half.png,normal,0.92752,0.07248
r3_N-88-R_left_half.png,normal,0.78419,0.21581
r3_N-9-L_left_half.png,normal,0.79829,0.20171
r3_N-90-R_left_half.png,normal,0.89586,0.10414
r3_N-91-L_left_half.png,normal,0.96730,0.03270
r3_N-92-R_left_half.png,normal,0.96744,0.03256
