image_name,Class,glaucoma,normal
r2_Im343.png,glaucoma,0.81303,0.18697
r2_Im344.png,glaucoma,0.99948,0.00052
r2_Im347.png,glaucoma,0.55185,0.44815
r2_Im348.png,glaucoma,0.84713,0.15287
r2_Im351.png,glaucoma,0.80414,0.19586
r2_Im352.png,glaucoma,0.99775,0.00225
r2_Im354.png,glaucoma,0.99996,0.00004
r2_Im355.png,glaucoma,0.99981,0.00019
r2_Im356.png,glaucoma,0.99997,0.00003
r2_Im357.png,glaucoma,0.99994,0.00006
r2_Im358.png,glaucoma,0.99641,0.00359
r2_Im362.png,glaucoma,0.66480,0.33520
r2_Im365.png,glaucoma,0.99433,0.00567
r2_Im366.png,glaucoma,0.99067,0.00933
r2_Im369.png,glaucoma,0.98635,0.01365
r2_Im373.png,glaucoma,0.62533,0.37467
r2_Im376.png,glaucoma,0.97674,0.02326
r2_Im377.png,glaucoma,0.95780,0.04220
r2_Im383.png,glaucoma,0.99192,0.00808
r2_Im384.png,glaucoma,0.82154,0.17846
r2_Im385.png,glaucoma,0.81131,0.18869
r2_Im387.png,glaucoma,0.97786,0.02214
r2_Im388.png,glaucoma,0.99627,0.00373
r2_Im389.png,glaucoma,0.99984,0.00016
r2_Im390.png,glaucoma,0.99960,0.00040
r2_Im391.png,glaucoma,0.99152,0.00848
r2_Im392.png,glaucoma,0.99973,0.00027
r2_Im393.png,glaucoma,0.97306,0.02694
r2_Im398.png,glaucoma,0.85333,0.14667
r2_Im399.png,glaucoma,0.99082,0.00918
r2_Im400.png,glaucoma,0.99972,0.00028
r2_Im401.png,glaucoma,0.99787,0.00213
r2_Im402.png,glaucoma,0.87015,0.12985
r2_Im403.png,glaucoma,0.99970,0.00030
r2_Im404.png,glaucoma,0.99699,0.00301
r2_Im406.png,glaucoma,0.99995,0.00005
r2_Im407.png,glaucoma,0.93118,0.06882
r2_Im408.png,glaucoma,0.63838,0.36162
r2_Im414.png,glaucoma,0.99321,0.00679
r2_Im415.png,glaucoma,0.98667,0.01333
r2_Im416.png,glaucoma,0.98074,0.01926
r2_Im418.png,glaucoma,0.85622,0.14378
r2_Im419.png,glaucoma,0.91815,0.08185
r2_Im420.png,glaucoma,0.99572,0.00428
r2_Im421.png,glaucoma,0.99755,0.00245
r2_Im422.png,glaucoma,0.99965,0.00035
r2_Im424.png,glaucoma,0.99956,0.00044
r2_Im427.png,glaucoma,0.96349,0.03651
r2_Im428.png,glaucoma,0.59929,0.40071
r2_Im429.png,glaucoma,0.96477,0.03523
r2_Im432.png,glaucoma,0.70110,0.29890
r2_Im433.png,glaucoma,0.94449,0.05551
r2_Im436.png,glaucoma,0.48568,0.51432
r2_Im439.png,glaucoma,0.99614,0.00386
r2_Im441.png,glaucoma,0.48699,0.51301
r2_Im442.png,glaucoma,0.64954,0.35046
r2_Im443.png,glaucoma,0.95650,0.04350
r2_Im444.png,glaucoma,0.99990,0.00010
r2_Im445.png,glaucoma,0.99916,0.00084
r2_Im448.png,glaucoma,0.96717,0.03283
r2_Im449.png,glaucoma,0.96994,0.03006
r2_Im450.png,glaucoma,0.99372,0.00628
r2_Im451.png,glaucoma,1.00000,0.00000
r2_Im453.png,glaucoma,0.18932,0.81068
r2_Im454.png,glaucoma,0.98726,0.01274
r2_Im455.png,glaucoma,0.99255,0.00745
r3_G-1-L_left_half.png,glaucoma,1.00000,0.00000
r3_G-10-L_left_half.png,glaucoma,0.99006,0.00994
r3_G-11-R_left_half.png,glaucoma,0.79898,0.20102
r3_G-12-L_left_half.png,glaucoma,0.99320,0.00680
r3_G-13-R_left_half.png,glaucoma,0.87823,0.12177
r3_G-14-R_left_half.png,glaucoma,0.99773,0.00227
r3_G-15-L_left_half.png,glaucoma,1.00000,0.00000
r3_G-16-R_left_half.png,glaucoma,1.00000,0.00000
r3_G-17-L_left_half.png,glaucoma,0.99447,0.00553
r3_G-18-R_left_half.png,glaucoma,0.99157,0.00843
r3_G-2-R_left_half.png,glaucoma,0.99999,0.00001
r3_G-22-L_left_half.png,glaucoma,0.71183,0.28817
r3_G-23-R_left_half.png,glaucoma,0.99898,0.00102
r3_G-25-L_left_half.png,glaucoma,0.74955,0.25045
r3_G-27-R_left_half.png,glaucoma,0.74136,0.25864
r3_G-29-R_left_half.png,glaucoma,0.99985,0.00015
r3_G-3-R_left_half.png,glaucoma,0.82233,0.17767
r3_G-30-L_left_half.png,glaucoma,0.87761,0.12239
r3_G-31-R_left_half.png,glaucoma,0.78611,0.21389
r3_G-32-L_left_half.png,glaucoma,0.94085,0.05915
r3_G-33-R_left_half.png,glaucoma,0.97428,0.02572
r3_G-34-L_left_half.png,glaucoma,0.69125,0.30875
r3_G-35-R_left_half.png,glaucoma,0.99997,0.00003
r3_G-37-R_left_half.png,glaucoma,0.62960,0.37040
r3_G-38-L_left_half.png,glaucoma,0.99688,0.00312
r3_G-39-L_left_half.png,glaucoma,0.69873,0.30127
r3_G-6-L_left_half.png,glaucoma,1.00000,0.00000
r3_G-8-R_left_half.png,glaucoma,1.00000,0.00000
r3_G-9-R_left_half.png,glaucoma,0.99998,0.00002
r3_S-1-L_left_half.png,glaucoma,0.99995,0.00005
r3_S-10-R_left_half.png,glaucoma,0.99965,0.00035
r3_S-11-L_left_half.png,glaucoma,0.68147,0.31853
r3_S-12-L_left_half.png,glaucoma,0.99887,0.00113
r3_S-13-R_left_half.png,glaucoma,0.99915,0.00085
r3_S-14-R_left_half.png,glaucoma,0.96192,0.03808
r3_S-18-L_left_half.png,glaucoma,0.76412,0.23588
r3_S-19-R_left_half.png,glaucoma,0.89667,0.10333
r3_S-2-L_left_half.png,glaucoma,0.99821,0.00179
r3_S-20-L_left_half.png,glaucoma,0.99910,0.00090
r3_S-21-R_left_half.png,glaucoma,0.99832,0.00168
r3_S-25-L_left_half.png,glaucoma,0.99854,0.00146
r3_S-26-R_left_half.png,glaucoma,0.98438,0.01562
r3_S-28-R_left_half.png,glaucoma,0.99190,0.00810
r3_S-29-R_left_half.png,glaucoma,0.99447,0.00553
r3_S-30-L_left_half.png,glaucoma,0.95399,0.04601
r3_S-31-L_left_half.png,glaucoma,0.85793,0.14207
r3_S-32-L_left_half.png,glaucoma,0.90710,0.09290
r3_S-33-R_left_half.png,glaucoma,0.98743,0.01257
r3_S-35-R_left_half.png,glaucoma,0.95120,0.04880
r3_S-4-L_left_half.png,glaucoma,0.80895,0.19105
r3_S-6-R_left_half.png,glaucoma,0.89318,0.10682
r3_S-9-L_left_half.png,glaucoma,0.99983,0.00017
r1_Im001.png,normal,0.87202,0.12798
r1_Im003.png,normal,0.98879,0.01121
r1_Im004.png,normal,0.89034,0.10966
r1_Im006.png,normal,0.02281,0.97719
r1_Im008.png,normal,0.02597,0.97403
r1_Im011.png,normal,0.04726,0.95274
r1_Im012.png,normal,0.30094,0.69906
r1_Im014.png,normal,0.82930,0.17070
r1_Im015.png,normal,0.98332,0.01668
r1_Im019.png,normal,0.83775,0.16225
r1_Im020.png,normal,0.44676,0.55324
r1_Im022.png,normal,0.06147,0.93853
r1_Im023.png,normal,0.34391,0.65609
r1_Im024.png,normal,0.92957,0.07043
r1_Im025.png,normal,0.73256,0.26744
r1_Im026.png,normal,0.06956,0.93044
r1_Im027.png,normal,0.17015,0.82985
r1_Im028.png,normal,0.99114,0.00886
r1_Im029.png,normal,0.95442,0.04558
r1_Im031.png,normal,0.02509,0.97491
r1_Im032.png,normal,0.00516,0.99484
r1_Im033.png,normal,0.00346,0.99654
r1_Im036.png,normal,0.99997,0.00003
r1_Im037.png,normal,0.99842,0.00158
r1_Im040.png,normal,0.88441,0.11559
r1_Im041.png,normal,0.67271,0.32729
r1_Im042.png,normal,0.11284,0.88716
r1_Im046.png,normal,0.46543,0.53457
r1_Im047.png,normal,0.01092,0.98908
r1_Im050.png,normal,0.87041,0.12959
r1_Im052.png,normal,0.97250,0.02750
r1_Im054.png,normal,0.62596,0.37404
r1_Im055.png,normal,0.99489,0.00511
r1_Im056.png,normal,0.87103,0.12897
r1_Im057.png,normal,0.03436,0.96564
r1_Im058.png,normal,0.34113,0.65887
r1_Im059.png,normal,0.88954,0.11046
r1_Im060.png,normal,0.99447,0.00553
r1_Im061.png,normal,0.42695,0.57305
r1_Im062.png,normal,0.29312,0.70688
r1_Im063.png,normal,0.10798,0.89202
r1_Im071.png,normal,0.02366,0.97634
r1_Im072.png,normal,0.01124,0.98876
r1_Im073.png,normal,0.00825,0.99175
r1_Im080.png,normal,0.50652,0.49348
r1_Im082.png,normal,0.01263,0.98737
r1_Im086.png,normal,0.58943,0.41057
r1_Im087.png,normal,0.15702,0.84298
r1_Im095.png,normal,0.01095,0.98905
r1_Im107.png,normal,0.00430,0.99570
r1_Im108.png,normal,0.00438,0.99562
r1_Im115.png,normal,0.24807,0.75193
r1_Im116.png,normal,0.02129,0.97871
r1_Im119.png,normal,0.14171,0.85829
r1_Im125.png,normal,0.77101,0.22899
r1_Im127.png,normal,0.03015,0.96985
r1_Im128.png,normal,0.02196,0.97804
r1_Im129.png,normal,0.01859,0.98141
r1_Im130.png,normal,0.28649,0.71351
r1_Im131.png,normal,0.70933,0.29067
r1_Im132.png,normal,0.01333,0.98667
r1_Im133.png,normal,0.92340,0.07660
r1_Im136.png,normal,0.09179,0.90821
r1_Im137.png,normal,0.94114,0.05886
r1_Im138.png,normal,0.71730,0.28270
r1_Im142.png,normal,0.62457,0.37543
r1_Im143.png,normal,0.27468,0.72532
r1_Im145.png,normal,0.89383,0.10617
r1_Im146.png,normal,0.83413,0.16587
r1_Im149.png,normal,0.79907,0.20093
r1_Im150.png,normal,0.80893,0.19107
r1_Im151.png,normal,0.03765,0.96235
r1_Im152.png,normal,0.94046,0.05954
r1_Im153.png,normal,0.06236,0.93764
r1_Im154.png,normal,0.26591,0.73409
r1_Im155.png,normal,0.01245,0.98755
r1_Im156.png,normal,0.00726,0.99274
r1_Im159.png,normal,0.11883,0.88117
r1_Im161.png,normal,0.09959,0.90041
r1_Im162.png,normal,0.01022,0.98978
r1_Im163.png,normal,0.03049,0.96951
r1_Im164.png,normal,0.01062,0.98938
r1_Im165.png,normal,0.62376,0.37624
r1_Im166.png,normal,0.68315,0.31685
r1_Im168.png,normal,0.10853,0.89147
r1_Im169.png,normal,0.02740,0.97260
r2_Im001.png,normal,0.39913,0.60087
r2_Im002.png,normal,0.06477,0.93523
r2_Im003.png,normal,0.19619,0.80381
r2_Im004.png,normal,0.16524,0.83476
r2_Im005.png,normal,0.22200,0.77800
r2_Im006.png,normal,0.18178,0.81822
r2_Im007.png,normal,0.09149,0.90851
r2_Im009.png,normal,0.37996,0.62004
r2_Im010.png,normal,0.07948,0.92052
r2_Im011.png,normal,0.25289,0.74711
r2_Im012.png,normal,0.09442,0.90558
r2_Im013.png,normal,0.61134,0.38866
r2_Im014.png,normal,0.02552,0.97448
r2_Im015.png,normal,0.75600,0.24400
r2_Im016.png,normal,0.47633,0.52367
r2_Im017.png,normal,0.47096,0.52904
r2_Im018.png,normal,0.06866,0.93134
r2_Im019.png,normal,0.00626,0.99374
r2_Im020.png,normal,0.00643,0.99357
r2_Im021.png,normal,0.95531,0.04469
r2_Im022.png,normal,0.99520,0.00480
r2_Im023.png,normal,0.32536,0.67464
r2_Im024.png,normal,0.58067,0.41933
r2_Im025.png,normal,0.08086,0.91914
r2_Im026.png,normal,0.04485,0.95515
r2_Im027.png,normal,0.18494,0.81506
r2_Im028.png,normal,0.52084,0.47916
r2_Im029.png,normal,0.01273,0.98727
r2_Im030.png,normal,0.05554,0.94446
r2_Im031.png,normal,0.02657,0.97343
r2_Im032.png,normal,0.01254,0.98746
r2_Im033.png,normal,0.06901,0.93099
r2_Im034.png,normal,0.00124,0.99876
r2_Im036.png,normal,0.12611,0.87389
r2_Im038.png,normal,0.00657,0.99343
r2_Im040.png,normal,0.02647,0.97353
r2_Im042.png,normal,0.94658,0.05342
r2_Im044.png,normal,0.01762,0.98238
r2_Im046.png,normal,0.00811,0.99189
r2_Im048.png,normal,0.02061,0.97939
r2_Im050.png,normal,0.08122,0.91878
r2_Im052.png,normal,0.00711,0.99289
r2_Im054.png,normal,0.01410,0.98590
r2_Im056.png,normal,0.37715,0.62285
r2_Im058.png,normal,0.00914,0.99086
r2_Im060.png,normal,0.05229,0.94771
r2_Im062.png,normal,0.00942,0.99058
r2_Im064.png,normal,0.01327,0.98673
r2_Im066.png,normal,0.15239,0.84761
r2_Im068.png,normal,0.01475,0.98525
r2_Im070.png,normal,0.00883,0.99117
r2_Im072.png,normal,0.02291,0.97709
r2_Im074.png,normal,0.58550,0.41450
r2_Im076.png,normal,0.01547,0.98453
r2_Im078.png,normal,0.00284,0.99716
r2_Im080.png,normal,0.00805,0.99195
r2_Im082.png,normal,0.08869,0.91131
r2_Im084.png,normal,0.17327,0.82673
r2_Im086.png,normal,0.01596,0.98404
r2_Im088.png,normal,0.02299,0.97701
r2_Im090.png,normal,0.11408,0.88592
r2_Im092.png,normal,0.01004,0.98996
r2_Im094.png,normal,0.04850,0.95150
r2_Im096.png,normal,0.00082,0.99918
r2_Im098.png,normal,0.02906,0.97094
r2_Im100.png,normal,0.21405,0.78595
r2_Im102.png,normal,0.02832,0.97168
r2_Im104.png,normal,0.00430,0.99570
r2_Im106.png,normal,0.01395,0.98605
r2_Im108.png,normal,0.00279,0.99721
r2_Im110.png,normal,0.03277,0.96723
r2_Im112.png,normal,0.00512,0.99488
r2_Im114.png,normal,0.03624,0.96376
r2_Im116.png,normal,0.01234,0.98766
r2_Im118.png,normal,0.00237,0.99763
r2_Im120.png,normal,0.00184,0.99816
r2_Im122.png,normal,0.00812,0.99188
r2_Im124.png,normal,0.00927,0.99073
r2_Im126.png,normal,0.00866,0.99134
r2_Im128.png,normal,0.00944,0.99056
r2_Im130.png,normal,0.00499,0.99501
r2_Im132.png,normal,0.04008,0.95992
r2_Im134.png,normal,0.13944,0.86056
r2_Im136.png,normal,0.00459,0.99541
r2_Im138.png,normal,0.18366,0.81634
r2_Im140.png,normal,0.07818,0.92182
r2_Im142.png,normal,0.00663,0.99337
r2_Im144.png,normal,0.00143,0.99857
r2_Im146.png,normal,0.00237,0.99763
r2_Im148.png,normal,0.00158,0.99842
r2_Im150.png,normal,0.06887,0.93113
r2_Im152.png,normal,0.00478,0.99522
r2_Im154.png,normal,0.18416,0.81584
r2_Im156.png,normal,0.00106,0.99894
r2_Im158.png,normal,0.01966,0.98034
r2_Im160.png,normal,0.02375,0.97625
r2_Im162.png,normal,0.63910,0.36090
r2_Im164.png,normal,0.02482,0.97518
r2_Im166.png,normal,0.01472,0.98528
r2_Im168.png,normal,0.01115,0.98885
r2_Im170.png,normal,0.00857,0.99143
r2_Im172.png,normal,0.03170,0.96830
r2_Im174.png,normal,0.01322,0.98678
r2_Im176.png,normal,0.02749,0.97251
r2_Im178.png,normal,0.02120,0.97880
r2_Im180.png,normal,0.07074,0.92926
r2_Im182.png,normal,0.00681,0.99319
r2_Im184.png,normal,0.10657,0.89343
r2_Im186.png,normal,0.15072,0.84928
r2_Im188.png,normal,0.21964,0.78036
r2_Im190.png,normal,0.03081,0.96919
r2_Im192.png,normal,0.01242,0.98758
r2_Im194.png,normal,0.16134,0.83866
r2_Im196.png,normal,0.00305,0.99695
r2_Im198.png,normal,0.00729,0.99271
r2_Im200.png,normal,0.00601,0.99400
r2_Im202.png,normal,0.06768,0.93232
r2_Im206.png,normal,0.93299,0.06701
r2_Im208.png,normal,0.00518,0.99482
r2_Im210.png,normal,0.00430,0.99570
r2_Im212.png,normal,0.00125,0.99875
r2_Im214.png,normal,0.37132,0.62868
r2_Im216.png,normal,0.01267,0.98733
r2_Im218.png,normal,0.01147,0.98853
r2_Im220.png,normal,0.43746,0.56254
r2_Im222.png,normal,0.37185,0.62815
r2_Im224.png,normal,0.00917,0.99083
r2_Im226.png,normal,0.01919,0.98081
r2_Im228.png,normal,0.00402,0.99598
r2_Im230.png,normal,0.03266,0.96734
r2_Im232.png,normal,0.01104,0.98896
r2_Im234.png,normal,0.00828,0.99172
r2_Im236.png,normal,0.00516,0.99484
r2_Im238.png,normal,0.04574,0.95426
r2_Im240.png,normal,0.20179,0.79821
r2_Im242.png,normal,0.05146,0.94854
r2_Im244.png,normal,0.01250,0.98750
r2_Im246.png,normal,0.00649,0.99351
r2_Im248.png,normal,0.95467,0.04533
r2_Im250.png,normal,0.01434,0.98566
r2_Im252.png,normal,0.00530,0.99470
r2_Im254.png,normal,0.02567,0.97433
r3_N-1-L_left_half.png,normal,0.60847,0.39153
r3_N-10-R_left_half.png,normal,0.17889,0.82111
r3_N-11-L_left_half.png,normal,0.88294,0.11706
r3_N-12-R_left_half.png,normal,0.99654,0.00346
r3_N-13-L_left_half.png,normal,0.99054,0.00946
r3_N-14-R_left_half.png,normal,0.96693,0.03307
r3_N-16-R_left_half.png,normal,0.94892,0.05108
r3_N-17-L_left_half.png,normal,0.66463,0.33537
r3_N-18-R_left_half.png,normal,0.81575,0.18425
r3_N-2-R_left_half.png,normal,0.99921,0.00079
r3_N-20-R_left_half.png,normal,0.01488,0.98512
r3_N-21-L_left_half.png,normal,0.65517,0.34483
r3_N-22-R_left_half.png,normal,0.77865,0.22135
r3_N-23-L_left_half.png,normal,0.67808,0.32192
r3_N-24-R_left_half.png,normal,0.51043,0.48957
r3_N-25-L_left_half.png,normal,0.30016,0.69984
r3_N-26-R_left_half.png,normal,0.46938,0.53062
r3_N-27-L_left_half.png,normal,0.26361,0.73639
r3_N-28-R_left_half.png,normal,0.94349,0.05651
r3_N-29-L_left_half.png,normal,0.40851,0.59149
r3_N-3-L_left_half.png,normal,0.15015,0.84985
r3_N-30-R_left_half.png,normal,0.86709,0.13291
r3_N-31-L_left_half.png,normal,0.01204,0.98796
r3_N-32-R_left_half.png,normal,0.71485,0.28515
r3_N-33-L_left_half.png,normal,0.17111,0.82889
r3_N-34-R_left_half.png,normal,0.86724,0.13276
r3_N-35-L_left_half.png,normal,0.87484,0.12516
r3_N-36-R_left_half.png,normal,0.83790,0.16210
r3_N-37-L_left_half.png,normal,0.00742,0.99258
r3_N-38-R_left_half.png,normal,0.10219,0.89781
r3_N-39-L_left_half.png,normal,0.02352,0.97648
r3_N-4-R_left_half.png,normal,0.09896,0.90104
r3_N-40-R_left_half.png,normal,0.06200,0.93800
r3_N-41-L_left_half.png,normal,0.06205,0.93795
r3_N-42-R_left_half.png,normal,0.05855,0.94145
r3_N-43-L_left_half.png,normal,0.25776,0.74224
r3_N-44-R_left_half.png,normal,0.46871,0.53129
r3_N-46-R_left_half.png,normal,0.02026,0.97974
r3_N-47-L_left_half.png,normal,0.90453,0.09547
r3_N-48-R_left_half.png,normal,0.60179,0.39821
r3_N-49-L_left_half.png,normal,0.03460,0.96540
r3_N-5-L_left_half.png,normal,0.07794,0.92206
r3_N-50-R_left_half.png,normal,0.01940,0.98060
r3_N-51-L_left_half.png,normal,0.99813,0.00187
r3_N-52-R_left_half.png,normal,0.98916,0.01084
r3_N-53-L_left_half.png,normal,0.97973,0.02027
r3_N-54-R_left_half.png,normal,0.99889,0.00111
r3_N-55-L_left_half.png,normal,0.98986,0.01014
r3_N-56-R_left_half.png,normal,0.99473,0.00527
r3_N-58-R_left_half.png,normal,0.87153,0.12847
r3_N-59-L_left_half.png,normal,0.12374,0.87626
r3_N-6-R_left_half.png,normal,0.10712,0.89288
r3_N-61-L_left_half.png,normal,0.74830,0.25170
r3_N-62-R_left_half.png,normal,0.81527,0.18473
r3_N-63-L_left_half.png,normal,0.99022,0.00978
r3_N-64-R_left_half.png,normal,0.94072,0.05928
r3_N-65-L_left_half.png,normal,0.14706,0.85294
r3_N-66-R_left_half.png,normal,0.71671,0.28329
r3_N-67-L_left_half.png,normal,0.02421,0.97579
r3_N-68-R_left_half.png,normal,0.02136,0.97864
r3_N-69-L_left_half.png,normal,0.30687,0.69313
r3_N-7-L_left_half.png,normal,0.43853,0.56147
r3_N-70-R_left_half.png,normal,0.07210,0.92790
r3_N-71-L_left_half.png,normal,0.99089,0.00911
r3_N-72-R_left_half.png,normal,0.77338,0.22662
r3_N-73-R_left_half.png,normal,0.01924,0.98076
r3_N-74-L_left_half.png,normal,0.49560,0.50440
r3_N-75-R_left_half.png,normal,0.22631,0.77369
r3_N-76-R_left_half.png,normal,0.07717,0.92283
r3_N-78-R_left_half.png,normal,0.81052,0.18948
r3_N-79-L_left_half.png,normal,0.04090,0.95910
r3_N-8-L_left_half.png,normal,0.79886,0.20114
r3_N-80-R_left_half.png,normal,0.66016,0.33984
r3_N-81-L_left_half.png,normal,0.67857,0.32143
r3_N-82-R_left_half.png,normal,0.76302,0.23698
r3_N-83-L_left_half.png,normal,0.45750,0.54250
r3_N-84-R_left_half.png,normal,0.54652,0.45348
r3_N-85-L_left_half.png,normal,0.25799,0.74201
r3_N-86-R_left_half.png,normal,0.13758,0.86242
r3_N-87-L_left_half.png,normal,0.03312,0.96688
r3_N-88-R_left_half.png,normal,0.01724,0.98276
r3_N-9-L_left_half.png,normal,0.32468,0.67532
r3_N-90-R_left_half.png,normal,0.05640,0.94360
r3_N-91-L_left_half.png,normal,0.28879,0.71121
r3_N-92-R_left_half.png,normal,0.06008,0.93992
