image_name,Class,glaucoma,normal
r2_Im385.png,glaucoma,0.11023,0.88977
r2_Im387.png,glaucoma,0.87965,0.12035
r2_Im388.png,glaucoma,0.80707,0.19293
r2_Im389.png,glaucoma,0.96307,0.03693
r2_Im390.png,glaucoma,0.93508,0.06492
r2_Im391.png,glaucoma,0.01731,0.98269
r2_Im392.png,glaucoma,0.38479,0.61521
r2_Im393.png,glaucoma,0.09284,0.90716
r2_Im398.png,glaucoma,0.92883,0.07117
r2_Im399.png,glaucoma,0.98799,0.01201
r2_Im400.png,glaucoma,0.97534,0.02466
r2_Im401.png,glaucoma,0.96070,0.03930
r2_Im402.png,glaucoma,0.00011,0.99989
r2_Im403.png,glaucoma,0.98291,0.01709
r2_Im404.png,glaucoma,0.99859,0.00141
r2_Im406.png,glaucoma,0.99967,0.00033
r2_Im407.png,glaucoma,0.46222,0.53778
r2_Im408.png,glaucoma,0.57085,0.42915
r2_Im414.png,glaucoma,0.16818,0.83182
r2_Im415.png,glaucoma,0.97165,0.02835
r2_Im416.png,glaucoma,0.92959,0.07041
r2_Im418.png,glaucoma,0.82711,0.17289
r2_Im419.png,glaucoma,0.17109,0.82891
r2_Im420.png,glaucoma,0.93217,0.06783
r2_Im421.png,glaucoma,0.99288,0.00712
r2_Im422.png,glaucoma,0.32613,0.67387
r2_Im424.png,glaucoma,0.89029,0.10971
r2_Im427.png,glaucoma,0.77529,0.22471
r2_Im428.png,glaucoma,0.00150,0.99850
r2_Im429.png,glaucoma,0.84437,0.15563
r2_Im432.png,glaucoma,0.00246,0.99754
r2_Im433.png,glaucoma,0.92990,0.07010
r2_Im436.png,glaucoma,0.29804,0.70196
r2_Im439.png,glaucoma,0.79772,0.20228
r2_Im441.png,glaucoma,0.92976,0.07024
r2_Im442.png,glaucoma,0.00791,0.99209
r2_Im443.png,glaucoma,0.62178,0.37822
r2_Im444.png,glaucoma,0.77339,0.22661
r2_Im445.png,glaucoma,0.84778,0.15222
r2_Im448.png,glaucoma,0.72314,0.27686
r2_Im449.png,glaucoma,0.83858,0.16142
r2_Im450.png,glaucoma,0.79142,0.20858
r2_Im451.png,glaucoma,0.98318,0.01682
r2_Im453.png,glaucoma,0.00717,0.99283
r2_Im454.png,glaucoma,0.91029,0.08971
r2_Im455.png,glaucoma,0.97654,0.02346
r3_G-1-L_left_half.png,glaucoma,0.99095,0.00905
r3_G-10-L_left_half.png,glaucoma,0.11496,0.88504
r3_G-11-R_left_half.png,glaucoma,0.99213,0.00787
r3_G-12-L_left_half.png,glaucoma,0.09248,0.90752
r3_G-13-R_left_half.png,glaucoma,0.78844,0.21156
r3_G-14-R_left_half.png,glaucoma,0.04015,0.95985
r3_G-15-L_left_half.png,glaucoma,0.99841,0.00159
r3_G-16-R_left_half.png,glaucoma,0.99628,0.00372
r3_G-17-L_left_half.png,glaucoma,0.86478,0.13522
r3_G-18-R_left_half.png,glaucoma,0.00874,0.99126
r3_G-2-R_left_half.png,glaucoma,0.96625,0.03375
r3_G-22-L_left_half.png,glaucoma,0.98161,0.01839
r3_G-23-R_left_half.png,glaucoma,0.65281,0.34719
r3_G-25-L_left_half.png,glaucoma,0.80655,0.19345
r3_G-27-R_left_half.png,glaucoma,0.37675,0.62325
r3_G-29-R_left_half.png,glaucoma,0.18140,0.81860
r3_G-3-R_left_half.png,glaucoma,0.93721,0.06279
r3_G-30-L_left_half.png,glaucoma,0.51042,0.48958
r3_G-31-R_left_half.png,glaucoma,0.99124,0.00876
r3_G-32-L_left_half.png,glaucoma,0.98569,0.01431
r3_G-33-R_left_half.png,glaucoma,0.54095,0.45905
r3_G-34-L_left_half.png,glaucoma,0.85048,0.14952
r3_G-35-R_left_half.png,glaucoma,0.60127,0.39873
r3_G-37-R_left_half.png,glaucoma,0.99629,0.00371
r3_G-38-L_left_half.png,glaucoma,0.40671,0.59329
r3_G-39-L_left_half.png,glaucoma,0.05394,0.94606
r3_G-6-L_left_half.png,glaucoma,0.98304,0.01696
r3_G-8-R_left_half.png,glaucoma,0.96021,0.03979
r3_G-9-R_left_half.png,glaucoma,0.80771,0.19229
r3_S-1-L_left_half.png,glaucoma,0.86092,0.13908
r3_S-10-R_left_half.png,glaucoma,0.91631,0.08369
r3_S-11-L_left_half.png,glaucoma,0.00009,0.99991
r3_S-12-L_left_half.png,glaucoma,0.96144,0.03856
r3_S-13-R_left_half.png,glaucoma,0.89514,0.10486
r3_S-14-R_left_half.png,glaucoma,0.01749,0.98251
r3_S-18-L_left_half.png,glaucoma,0.01413,0.98587
r3_S-19-R_left_half.png,glaucoma,0.11159,0.88841
r3_S-2-L_left_half.png,glaucoma,0.07413,0.92587
r3_S-20-L_left_half.png,glaucoma,0.10105,0.89895
r3_S-21-R_left_half.png,glaucoma,0.75301,0.24699
r3_S-25-L_left_half.png,glaucoma,0.47200,0.52800
r3_S-26-R_left_half.png,glaucoma,0.50269,0.49731
r3_S-28-R_left_half.png,glaucoma,0.02531,0.97469
r3_S-29-R_left_half.png,glaucoma,0.14538,0.85462
r3_S-30-L_left_half.png,glaucoma,0.00125,0.99875
r3_S-31-L_left_half.png,glaucoma,0.00312,0.99688
r3_S-32-L_left_half.png,glaucoma,0.21038,0.78962
r3_S-33-R_left_half.png,glaucoma,0.03777,0.96223
r3_S-35-R_left_half.png,glaucoma,0.85695,0.14305
r3_S-4-L_left_half.png,glaucoma,0.81846,0.18154
r3_S-6-R_left_half.png,glaucoma,0.99713,0.00287
r3_S-9-L_left_half.png,glaucoma,0.66846,0.33154
r1_Im001.png,normal,0.92336,0.07664
r1_Im003.png,normal,0.99935,0.00065
r1_Im004.png,normal,0.19738,0.80262
r1_Im006.png,normal,0.05343,0.94657
r1_Im008.png,normal,0.00103,0.99897
r1_Im011.png,normal,0.28603,0.71397
r1_Im012.png,normal,0.00175,0.99825
r1_Im014.png,normal,0.99938,0.00062
r1_Im015.png,normal,0.42612,0.57388
r1_Im019.png,normal,0.87288,0.12712
r1_Im020.png,normal,0.92404,0.07596
r1_Im022.png,normal,0.83988,0.16012
r1_Im023.png,normal,0.96161,0.03839
r1_Im024.png,normal,0.97923,0.02077
r1_Im025.png,normal,0.99681,0.00319
r1_Im026.png,normal,0.94760,0.05240
r1_Im027.png,normal,0.24163,0.75837
r1_Im028.png,normal,0.94946,0.05054
r1_Im029.png,normal,0.99018,0.00982
r1_Im031.png,normal,0.01257,0.98743
r1_Im032.png,normal,0.69026,0.30974
r1_Im033.png,normal,0.01549,0.98451
r1_Im036.png,normal,1.00000,0.00000
r1_Im037.png,normal,0.99587,0.00413
r1_Im040.png,normal,0.81718,0.18282
r1_Im041.png,normal,0.93067,0.06933
r1_Im042.png,normal,0.02431,0.97569
r1_Im046.png,normal,0.88556,0.11444
r1_Im047.png,normal,0.13941,0.86059
r1_Im050.png,normal,0.98936,0.01064
r1_Im052.png,normal,0.99840,0.00160
r1_Im054.png,normal,0.95838,0.04162
r1_Im055.png,normal,0.50846,0.49154
r1_Im056.png,normal,0.11703,0.88297
r1_Im057.png,normal,0.04043,0.95957
r1_Im058.png,normal,0.65453,0.34547
r1_Im059.png,normal,0.99897,0.00103
r1_Im060.png,normal,0.99974,0.00026
r1_Im061.png,normal,0.70762,0.29238
r1_Im062.png,normal,0.97980,0.02020
r1_Im063.png,normal,0.52100,0.47900
r1_Im071.png,normal,0.00327,0.99673
r1_Im072.png,normal,0.01389,0.98611
r1_Im073.png,normal,0.00016,0.99984
r1_Im080.png,normal,0.00379,0.99621
r1_Im082.png,normal,0.00559,0.99441
r1_Im086.png,normal,0.00900,0.99100
r1_Im087.png,normal,0.03841,0.96159
r1_Im095.png,normal,0.01611,0.98389
r1_Im107.png,normal,0.00508,0.99492
r1_Im108.png,normal,0.00306,0.99694
r1_Im115.png,normal,0.00040,0.99960
r1_Im116.png,normal,0.00062,0.99938
r1_Im119.png,normal,0.13487,0.86513
r1_Im125.png,normal,0.00828,0.99172
r1_Im127.png,normal,0.00019,0.99981
r1_Im128.png,normal,0.07054,0.92946
r1_Im129.png,normal,0.01138,0.98862
r1_Im130.png,normal,0.18548,0.81452
r1_Im131.png,normal,0.11235,0.88765
r1_Im132.png,normal,0.00001,0.99999
r1_Im133.png,normal,0.10666,0.89334
r1_Im136.png,normal,0.00001,0.99999
r1_Im137.png,normal,0.39474,0.60526
r1_Im138.png,normal,0.01034,0.98966
r1_Im142.png,normal,0.51079,0.48921
r1_Im143.png,normal,0.00099,0.99901
r1_Im145.png,normal,0.20092,0.79908
r1_Im146.png,normal,0.03108,0.96892
r1_Im149.png,normal,0.30265,0.69735
r1_Im150.png,normal,0.16297,0.83703
r1_Im151.png,normal,0.00598,0.99402
r1_Im152.png,normal,0.33694,0.66306
r1_Im153.png,normal,0.00251,0.99749
r1_Im154.png,normal,0.00055,0.99945
r1_Im155.png,normal,0.01140,0.98860
r1_Im156.png,normal,0.00173,0.99827
r1_Im159.png,normal,0.00200,0.99800
r1_Im161.png,normal,0.03367,0.96633
r1_Im162.png,normal,0.04691,0.95309
r1_Im163.png,normal,0.00202,0.99798
r1_Im164.png,normal,0.01636,0.98364
r1_Im165.png,normal,0.15645,0.84355
r1_Im166.png,normal,0.78302,0.21698
r1_Im168.png,normal,0.00188,0.99812
r1_Im169.png,normal,0.00220,0.99780
r2_Im001.png,normal,0.49615,0.50385
r2_Im002.png,normal,0.04902,0.95098
r2_Im003.png,normal,0.13658,0.86342
r2_Im004.png,normal,0.94780,0.05220
r2_Im005.png,normal,0.12119,0.87881
r2_Im006.png,normal,0.09978,0.90022
r2_Im007.png,normal,0.16017,0.83983
r2_Im009.png,normal,0.34813,0.65187
r2_Im010.png,normal,0.46671,0.53329
r2_Im011.png,normal,0.01826,0.98174
r2_Im012.png,normal,0.01748,0.98252
r2_Im013.png,normal,0.01860,0.98140
r2_Im014.png,normal,0.09229,0.90771
r2_Im015.png,normal,0.00487,0.99513
r2_Im016.png,normal,0.00013,0.99987
r2_Im017.png,normal,0.88934,0.11066
r2_Im018.png,normal,0.00013,0.99987
r2_Im019.png,normal,0.00221,0.99779
r2_Im020.png,normal,0.01111,0.98889
r2_Im021.png,normal,0.99991,0.00009
r2_Im022.png,normal,0.99949,0.00051
r2_Im023.png,normal,0.23272,0.76728
r2_Im024.png,normal,0.74027,0.25973
r2_Im025.png,normal,0.09795,0.90205
r2_Im026.png,normal,0.64449,0.35551
r2_Im027.png,normal,0.05850,0.94150
r2_Im028.png,normal,0.01377,0.98623
r2_Im029.png,normal,0.21669,0.78331
r2_Im030.png,normal,0.09131,0.90869
r2_Im031.png,normal,0.93098,0.06902
r2_Im032.png,normal,0.03316,0.96684
r2_Im033.png,normal,0.51362,0.48638
r2_Im034.png,normal,0.00005,0.99995
r2_Im036.png,normal,0.00031,0.99969
r2_Im038.png,normal,0.00611,0.99389
r2_Im040.png,normal,0.00347,0.99653
r2_Im042.png,normal,0.95556,0.04444
r2_Im044.png,normal,0.00021,0.99979
r2_Im046.png,normal,0.03504,0.96496
r2_Im048.png,normal,0.00002,0.99998
r2_Im050.png,normal,0.00042,0.99958
r2_Im052.png,normal,0.00058,0.99942
r2_Im054.png,normal,0.00011,0.99989
r2_Im056.png,normal,0.02248,0.97752
r2_Im058.png,normal,0.00000,1.00000
r2_Im060.png,normal,0.00250,0.99750
r2_Im062.png,normal,0.00298,0.99702
r2_Im064.png,normal,0.00042,0.99958
r2_Im066.png,normal,0.05791,0.94209
r2_Im068.png,normal,0.00996,0.99004
r2_Im070.png,normal,0.00019,0.99981
r2_Im072.png,normal,0.00749,0.99251
r2_Im074.png,normal,0.00058,0.99943
r2_Im076.png,normal,0.00155,0.99845
r2_Im078.png,normal,0.00027,0.99973
r2_Im080.png,normal,0.00143,0.99857
r2_Im082.png,normal,0.00044,0.99956
r2_Im084.png,normal,0.00001,0.99999
r2_Im086.png,normal,0.00000,1.00000
r2_Im088.png,normal,0.00085,0.99915
r2_Im090.png,normal,0.00010,0.99990
r2_Im092.png,normal,0.00013,0.99987
r2_Im094.png,normal,0.00236,0.99764
r2_Im096.png,normal,0.00008,0.99992
r2_Im098.png,normal,0.00000,1.00000
r2_Im100.png,normal,0.00074,0.99926
r2_Im102.png,normal,0.00003,0.99997
r2_Im104.png,normal,0.00021,0.99979
r2_Im106.png,normal,0.00000,1.00000
r2_Im108.png,normal,0.00033,0.99967
r2_Im110.png,normal,0.00078,0.99922
r2_Im112.png,normal,0.00000,1.00000
r2_Im114.png,normal,0.00000,1.00000
r2_Im116.png,normal,0.00000,1.00000
r2_Im118.png,normal,0.00002,0.99998
r2_Im120.png,normal,0.00045,0.99955
r2_Im122.png,normal,0.01579,0.98421
r2_Im124.png,normal,0.00027,0.99973
r2_Im126.png,normal,0.00007,0.99993
r2_Im128.png,normal,0.01313,0.98687
r2_Im130.png,normal,0.00021,0.99979
r2_Im132.png,normal,0.00000,1.00000
r2_Im134.png,normal,0.00047,0.99953
r2_Im136.png,normal,0.00000,1.00000
r2_Im138.png,normal,0.00127,0.99873
r2_Im140.png,normal,0.01574,0.98426
r2_Im142.png,normal,0.00237,0.99763
r2_Im144.png,normal,0.00021,0.99979
r2_Im146.png,normal,0.00003,0.99997
r2_Im148.png,normal,0.00008,0.99992
r2_Im150.png,normal,0.02340,0.97660
r2_Im152.png,normal,0.00070,0.99930
r2_Im154.png,normal,0.00070,0.99930
r2_Im156.png,normal,0.00000,1.00000
r2_Im158.png,normal,0.00027,0.99973
r2_Im160.png,normal,0.00003,0.99997
r2_Im162.png,normal,0.00392,0.99608
r2_Im164.png,normal,0.00490,0.99510
r2_Im166.png,normal,0.00000,1.00000
r2_Im168.png,normal,0.00000,1.00000
r2_Im170.png,normal,0.00000,1.00000
r2_Im172.png,normal,0.00439,0.99561
r2_Im174.png,normal,0.00000,1.00000
r2_Im176.png,normal,0.00234,0.99766
r2_Im178.png,normal,0.00004,0.99996
r2_Im180.png,normal,0.00007,0.99993
r2_Im182.png,normal,0.00013,0.99987
r2_Im184.png,normal,0.03048,0.96952
r2_Im186.png,normal,0.43194,0.56806
r2_Im188.png,normal,0.00004,0.99996
r2_Im190.png,normal,0.00001,0.99999
r2_Im192.png,normal,0.00105,0.99895
r2_Im194.png,normal,0.07474,0.92526
r2_Im196.png,normal,0.00004,0.99996
r2_Im198.png,normal,0.00002,0.99998
r2_Im200.png,normal,0.00013,0.99987
r2_Im202.png,normal,0.00739,0.99261
r2_Im206.png,normal,0.99861,0.00139
r2_Im208.png,normal,0.00051,0.99949
r2_Im210.png,normal,0.00009,0.99992
r2_Im212.png,normal,0.00002,0.99998
r2_Im214.png,normal,0.02760,0.97240
r2_Im216.png,normal,0.00002,0.99998
r2_Im218.png,normal,0.00001,0.99999
r2_Im220.png,normal,0.00039,0.99961
r2_Im222.png,normal,0.00002,0.99998
r2_Im224.png,normal,0.00060,0.99940
r2_Im226.png,normal,0.00655,0.99345
r2_Im228.png,normal,0.00000,1.00000
r2_Im230.png,normal,0.00001,0.99999
r2_Im232.png,normal,0.00000,1.00000
r2_Im234.png,normal,0.00711,0.99289
r2_Im236.png,normal,0.00001,0.99999
r2_Im238.png,normal,0.00027,0.99973
r2_Im240.png,normal,0.00301,0.99699
r2_Im242.png,normal,0.00106,0.99894
r2_Im244.png,normal,0.00010,0.99990
r2_Im246.png,normal,0.00004,0.99996
r2_Im248.png,normal,0.97310,0.02690
r2_Im250.png,normal,0.01871,0.98129
r2_Im252.png,normal,0.00030,0.99970
r2_Im254.png,normal,0.00025,0.99975
r3_N-1-L_left_half.png,normal,0.01388,0.98612
r3_N-10-R_left_half.png,normal,0.22629,0.77371
r3_N-11-L_left_half.png,normal,0.31190,0.68810
r3_N-12-R_left_half.png,normal,0.38183,0.61817
r3_N-13-L_left_half.png,normal,0.52096,0.47904
r3_N-14-R_left_half.png,normal,0.39428,0.60572
r3_N-16-R_left_half.png,normal,0.00182,0.99818
r3_N-17-L_left_half.png,normal,0.01227,0.98773
r3_N-18-R_left_half.png,normal,0.17384,0.82616
r3_N-2-R_left_half.png,normal,0.95820,0.04180
r3_N-20-R_left_half.png,normal,0.00197,0.99803
r3_N-21-L_left_half.png,normal,0.98557,0.01443
r3_N-22-R_left_half.png,normal,0.95893,0.04107
r3_N-23-L_left_half.png,normal,0.00486,0.99514
r3_N-24-R_left_half.png,normal,0.09474,0.90526
r3_N-25-L_left_half.png,normal,0.00028,0.99972
r3_N-26-R_left_half.png,normal,0.00003,0.99997
r3_N-27-L_left_half.png,normal,0.00084,0.99916
r3_N-28-R_left_half.png,normal,0.00039,0.99961
r3_N-29-L_left_half.png,normal,0.14134,0.85866
r3_N-3-L_left_half.png,normal,0.00002,0.99998
r3_N-30-R_left_half.png,normal,0.00005,0.99995
r3_N-31-L_left_half.png,normal,0.00770,0.99230
r3_N-32-R_left_half.png,normal,0.45733,0.54267
r3_N-33-L_left_half.png,normal,0.03512,0.96488
r3_N-34-R_left_half.png,normal,0.30083,0.69917
r3_N-35-L_left_half.png,normal,0.00880,0.99120
r3_N-36-R_left_half.png,normal,0.08303,0.91697
r3_N-37-L_left_half.png,normal,0.25626,0.74374
r3_N-38-R_left_half.png,normal,0.16884,0.83116
r3_N-39-L_left_half.png,normal,0.01279,0.98721
r3_N-4-R_left_half.png,normal,0.00019,0.99981
r3_N-40-R_left_half.png,normal,0.02731,0.97269
r3_N-41-L_left_half.png,normal,0.00000,1.00000
r3_N-42-R_left_half.png,normal,0.02180,0.97820
r3_N-43-L_left_half.png,normal,0.00673,0.99327
r3_N-44-R_left_half.png,normal,0.00066,0.99934
r3_N-46-R_left_half.png,normal,0.06911,0.93089
r3_N-47-L_left_half.png,normal,0.00104,0.99896
r3_N-48-R_left_half.png,normal,0.62722,0.37278
r3_N-49-L_left_half.png,normal,0.00000,1.00000
r3_N-5-L_left_half.png,normal,0.00002,0.99998
r3_N-50-R_left_half.png,normal,0.00198,0.99802
r3_N-51-L_left_half.png,normal,0.73031,0.26969
r3_N-52-R_left_half.png,normal,0.36496,0.63504
r3_N-53-L_left_half.png,normal,0.00375,0.99625
r3_N-54-R_left_half.png,normal,0.85314,0.14686
r3_N-55-L_left_half.png,normal,0.48304,0.51696
r3_N-56-R_left_half.png,normal,0.00032,0.99968
r3_N-58-R_left_half.png,normal,0.00025,0.99975
r3_N-59-L_left_half.png,normal,0.04989,0.95011
r3_N-6-R_left_half.png,normal,0.00089,0.99911
r3_N-61-L_left_half.png,normal,0.17332,0.82668
r3_N-62-R_left_half.png,normal,0.73962,0.26038
r3_N-63-L_left_half.png,normal,0.00746,0.99254
r3_N-64-R_left_half.png,normal,0.02124,0.97876
r3_N-65-L_left_half.png,normal,0.00005,0.99995
r3_N-66-R_left_half.png,normal,0.98959,0.01041
r3_N-67-L_left_half.png,normal,0.00022,0.99978
r3_N-68-R_left_half.png,normal,0.00123,0.99877
r3_N-69-L_left_half.png,normal,0.00554,0.99446
r3_N-7-L_left_half.png,normal,0.00919,0.99081
r3_N-70-R_left_half.png,normal,0.00017,0.99983
r3_N-71-L_left_half.png,normal,0.44027,0.55973
r3_N-72-R_left_half.png,normal,0.75076,0.24924
r3_N-73-R_left_half.png,normal,0.01554,0.98446
r3_N-74-L_left_half.png,normal,0.00013,0.99987
r3_N-75-R_left_half.png,normal,0.00009,0.99991
r3_N-76-R_left_half.png,normal,0.00001,0.99999
r3_N-78-R_left_half.png,normal,0.99396,0.00604
r3_N-79-L_left_half.png,normal,0.00003,0.99997
r3_N-8-L_left_half.png,normal,0.00134,0.99866
r3_N-80-R_left_half.png,normal,0.98821,0.01179
r3_N-81-L_left_half.png,normal,0.01185,0.98815
r3_N-82-R_left_half.png,normal,0.05370,0.94630
r3_N-83-L_left_half.png,normal,0.72609,0.27391
r3_N-84-R_left_half.png,normal,0.00009,0.99991
r3_N-85-L_left_half.png,normal,0.00043,0.99957
r3_N-86-R_left_half.png,normal,0.01850,0.98150
r3_N-87-L_left_half.png,normal,0.29694,0.70306
r3_N-88-R_left_half.png,normal,0.00385,0.99615
r3_N-9-L_left_half.png,normal,0.00389,0.99611
r3_N-90-R_left_half.png,normal,0.07107,0.92893
r3_N-91-L_left_half.png,normal,0.00038,0.99962
r3_N-92-R_left_half.png,normal,0.17170,0.82830
